,pos_mean,pos_num,pos_std,neg_mean,neg_num,neg_std
29,0.013721776194870472,19.0,0.010105528868734837,-0.013632131740450859,22.0,0.018339045345783234
30,0.010877302847802639,28.0,0.006773367058485746,-0.009579735808074474,16.0,0.01092138234525919
31,0.017426488921046257,22.0,0.008842100389301777,-0.010368285700678825,26.0,0.006944246124476194
32,0.013325001113116741,29.0,0.010284652933478355,-0.009814069606363773,18.0,0.010175922885537148
33,0.020096510648727417,34.0,0.01652718521654606,-0.008897148072719574,17.0,0.012173894792795181
34,0.01769842579960823,26.0,0.01290079578757286,-0.0054311915300786495,15.0,0.00649656867608428
35,0.015451506711542606,32.0,0.009727690368890762,-0.008794678375124931,17.0,0.007946498692035675
36,0.014036398380994797,25.0,0.008727272041141987,-0.006464859936386347,18.0,0.0056339469738304615
37,0.01381625235080719,26.0,0.008396347984671593,-0.008601547218859196,17.0,0.008695128373801708
38,0.015132330358028412,22.0,0.010804428718984127,-0.013265221379697323,18.0,0.013902731239795685
39,0.015584427863359451,35.0,0.009686893783509731,-0.008877095766365528,11.0,0.006638098508119583
40,0.014853897504508495,24.0,0.010360293090343475,-0.006558460649102926,18.0,0.00661217188462615
41,0.012074008584022522,28.0,0.006656690966337919,-0.007015781942754984,15.0,0.010486507788300514
42,0.01617245003581047,28.0,0.015892239287495613,-0.0087847039103508,18.0,0.00640798220410943
43,0.013314439915120602,31.0,0.008729001507163048,-0.009197955019772053,14.0,0.011614552699029446
44,0.01452462188899517,34.0,0.010579297319054604,-0.007125722710043192,14.0,0.008440031670033932
45,0.015173465944826603,29.0,0.012941557914018631,-0.00570061057806015,16.0,0.006335077341645956
46,0.01396358385682106,32.0,0.010788913816213608,-0.011194169521331787,15.0,0.00898716226220131
47,0.0144907021895051,30.0,0.011773353442549706,-0.006206530146300793,18.0,0.006086218170821667
48,0.012892941944301128,23.0,0.008998987264931202,-0.0084890928119421,18.0,0.007264383137226105
49,0.01367111038416624,29.0,0.012113622389733791,-0.01125441025942564,17.0,0.00936605129390955
50,0.014858609065413475,21.0,0.007976073771715164,-0.009055607952177525,20.0,0.00843216385692358
51,0.01294801477342844,26.0,0.0081279082223773,-0.007492430973798037,20.0,0.008974475786089897
52,0.018503984436392784,25.0,0.010775747708976269,-0.012383442372083664,15.0,0.010370678268373013
53,0.015590820461511612,28.0,0.012024100869894028,-0.009660263545811176,9.0,0.011351203545928001
54,0.01569349691271782,26.0,0.014386901631951332,-0.009315603412687778,21.0,0.011571895331144333
55,0.016112489625811577,23.0,0.01142788864672184,-0.008409231901168823,19.0,0.00822931807488203
56,0.017020517960190773,30.0,0.012498138472437859,-0.01044895313680172,13.0,0.010620709508657455
57,0.01377766765654087,33.0,0.008233297616243362,-0.011936498805880547,15.0,0.010598517023026943
58,0.01647026278078556,20.0,0.010823328047990799,-0.0072535001672804356,20.0,0.008454607799649239
59,0.015186270698904991,28.0,0.010692643001675606,-0.011793178506195545,18.0,0.012319647707045078
60,0.014648026786744595,24.0,0.013401592150330544,-0.008026479743421078,22.0,0.00877315178513527
61,0.016487782821059227,25.0,0.009603810496628284,-0.007958236150443554,19.0,0.009589709341526031
62,0.016695773229002953,26.0,0.01212964579463005,-0.011811462230980396,12.0,0.010976518504321575
63,0.01604994386434555,21.0,0.008065222762525082,-0.007805177476257086,13.0,0.007694651372730732
64,0.01501757837831974,24.0,0.009767681360244751,-0.011384344659745693,17.0,0.011006560176610947
65,0.014735661447048187,24.0,0.00913852360099554,-0.007325366605073214,21.0,0.008047182112932205
66,0.016936590895056725,35.0,0.013472538441419601,-0.006375821307301521,13.0,0.0063156066462397575
67,0.016885722056031227,26.0,0.012513094581663609,-0.00830752681940794,12.0,0.0054841963574290276
68,0.016536949202418327,27.0,0.011492859572172165,-0.012169981375336647,17.0,0.011516678147017956
69,0.014983993023633957,25.0,0.009124322794377804,-0.010039448738098145,20.0,0.009525510482490063
70,0.012302503921091557,27.0,0.00890627782791853,-0.009829006157815456,21.0,0.012387060560286045
71,0.01562445517629385,40.0,0.011486855335533619,-0.009440777823328972,14.0,0.00880870595574379
72,0.014505894854664803,21.0,0.014235790818929672,-0.010302133858203888,22.0,0.009221302345395088
73,0.010563312098383904,24.0,0.008071180433034897,-0.00830403994768858,23.0,0.010216452181339264
74,0.01366421952843666,24.0,0.008759841322898865,-0.009156988933682442,19.0,0.007705883588641882
75,0.018125826492905617,22.0,0.012141604907810688,-0.009881002828478813,20.0,0.009569989517331123
76,0.013003898784518242,31.0,0.009015536867082119,-0.007934460416436195,15.0,0.01097348053008318
77,0.014986744150519371,24.0,0.006800019647926092,-0.005808335263282061,21.0,0.006293822545558214
78,0.009537768550217152,18.0,0.007899480871856213,-0.007662443444132805,23.0,0.00671860808506608
79,0.014452152885496616,26.0,0.009785779751837254,-0.013083812780678272,19.0,0.00812064204365015
80,0.016229776665568352,29.0,0.009113277308642864,-0.011574096977710724,23.0,0.010585641488432884
81,0.014325594529509544,33.0,0.008192298002541065,-0.005970801692456007,17.0,0.006102384068071842
82,0.014451565220952034,31.0,0.008724472485482693,-0.007970103062689304,18.0,0.00967384222894907
83,0.01644570752978325,23.0,0.01222461462020874,-0.010710440576076508,21.0,0.010057870298624039
84,0.016802510246634483,31.0,0.011636590585112572,-0.005703057162463665,14.0,0.006049360614269972
85,0.01328528206795454,20.0,0.010308949276804924,-0.006018526386469603,24.0,0.005820411257445812
86,0.013283971697092056,26.0,0.008144049905240536,-0.010373932309448719,18.0,0.009380991570651531
87,0.01110657025128603,24.0,0.008407922461628914,-0.01014812383800745,20.0,0.009180429391562939
88,0.01458346750587225,31.0,0.012507710605859756,-0.008197778835892677,17.0,0.008148031309247017
89,0.018480386584997177,36.0,0.013160870410501957,-0.0054384940303862095,15.0,0.00800193939357996
90,0.014651743695139885,32.0,0.012752062641084194,-0.010587881319224834,22.0,0.012790088541805744
91,0.014447185210883617,21.0,0.012067372910678387,-0.008280224166810513,21.0,0.00804093200713396
92,0.017002839595079422,24.0,0.012777234427630901,-0.007226381916552782,24.0,0.006853729952126741
93,0.014221984893083572,22.0,0.007590192835777998,-0.008866609074175358,24.0,0.006184884812682867
94,0.014888226985931396,33.0,0.011556536890566349,-0.009687329642474651,11.0,0.010199034586548805
95,0.014920759946107864,29.0,0.010329409502446651,-0.006963958498090506,19.0,0.0057910894975066185
96,0.014867018908262253,27.0,0.008759362623095512,-0.010374873876571655,21.0,0.009352054446935654
97,0.012919881381094456,33.0,0.008930817246437073,-0.009855635464191437,19.0,0.009688515216112137
98,0.012828259728848934,29.0,0.007102813106030226,-0.008329452946782112,13.0,0.009550346992909908
99,0.014734901487827301,35.0,0.00951587874442339,-0.010325180366635323,18.0,0.00938180647790432
100,0.015605871565639973,37.0,0.009797170758247375,-0.010980176739394665,18.0,0.014156931079924107
101,0.015202941372990608,33.0,0.012241809628903866,-0.010432258248329163,14.0,0.007644968573004007
102,0.012958301231265068,24.0,0.008595921099185944,-0.007909412495791912,21.0,0.006978403311222792
103,0.014925077557563782,33.0,0.011655662208795547,-0.007621194235980511,15.0,0.009716738946735859
104,0.018385209143161774,34.0,0.008841531351208687,-0.008610093034803867,15.0,0.010577077977359295
105,0.01475592702627182,36.0,0.009581530466675758,-0.006927423644810915,17.0,0.008422095328569412
106,0.01870071515440941,25.0,0.011284294538199902,-0.008255966007709503,24.0,0.007935110479593277
107,0.015529214404523373,20.0,0.00931919738650322,-0.008585572242736816,18.0,0.010600054636597633
108,0.015584379434585571,31.0,0.009218554943799973,-0.0051803491078317165,12.0,0.006017469335347414
109,0.012968507595360279,30.0,0.011564590968191624,-0.007585952058434486,13.0,0.008001397363841534
110,0.016907483339309692,35.0,0.012856809422373772,-0.005943543743342161,15.0,0.007061768788844347
111,0.01702915132045746,38.0,0.009654195979237556,-0.00821249932050705,14.0,0.008368373848497868
112,0.013881239108741283,22.0,0.007743616588413715,-0.008935043588280678,22.0,0.007891404442489147
113,0.013873929157853127,30.0,0.009643526747822762,-0.00870497152209282,18.0,0.009959564544260502
114,0.014719308353960514,36.0,0.009799701161682606,-0.007219999562948942,17.0,0.007738488260656595
115,0.015489327721297741,33.0,0.011646420694887638,-0.00464635668322444,14.0,0.0051868935115635395
116,0.012857700698077679,31.0,0.008899969980120659,-0.00961829349398613,19.0,0.010763686150312424
117,0.011299350298941135,23.0,0.008064203895628452,-0.004383272025734186,19.0,0.0037495691794902086
118,0.014385649934411049,27.0,0.01030985452234745,-0.0067186616361141205,18.0,0.007415993604809046
119,0.014165821485221386,28.0,0.00891893357038498,-0.009819739498198032,17.0,0.013334564864635468
120,0.014728936366736889,26.0,0.008102853782474995,-0.00695381872355938,25.0,0.005959510337561369
121,0.013962958939373493,31.0,0.008321831002831459,-0.005415120627731085,16.0,0.006842254661023617
122,0.015397381968796253,26.0,0.010512522421777248,-0.007730265147984028,18.0,0.00713548855856061
123,0.013538944534957409,31.0,0.010719966143369675,-0.011406033299863338,28.0,0.01234396081417799
124,0.02014467678964138,24.0,0.012656759470701218,-0.008050931617617607,21.0,0.009564558044075966
125,0.014173975214362144,40.0,0.008246779441833496,-0.011127123609185219,16.0,0.013369058258831501
126,0.014278012327849865,28.0,0.007831760682165623,-0.009699242189526558,22.0,0.008432161994278431
127,0.018544984981417656,28.0,0.010294795036315918,-0.007363263983279467,18.0,0.007181268651038408
128,0.016135336831212044,35.0,0.010160213336348534,-0.008904112502932549,22.0,0.009823336265981197
129,0.016246594488620758,35.0,0.010834201239049435,-0.014572197571396828,14.0,0.011025110259652138
130,0.017074977979063988,29.0,0.012806164100766182,-0.0089208809658885,17.0,0.007438772823661566
131,0.012660905718803406,29.0,0.011248121038079262,-0.008037001825869083,21.0,0.009474764578044415
132,0.016512010246515274,38.0,0.010962490923702717,-0.007326523773372173,14.0,0.00831760372966528
133,0.02030901424586773,29.0,0.014109915122389793,-0.008549134247004986,22.0,0.006211969070136547
134,0.016929402947425842,36.0,0.01027082372456789,-0.005540801677852869,14.0,0.005559712182730436
135,0.01808033138513565,36.0,0.011719434522092342,-0.006172213237732649,19.0,0.008459176868200302
136,0.017897820100188255,30.0,0.011830870062112808,-0.008058303035795689,14.0,0.008804887533187866
137,0.01882065460085869,27.0,0.013850806280970573,-0.005694256164133549,18.0,0.00639118067920208
138,0.015916233882308006,31.0,0.010723293758928776,-0.006708668544888496,13.0,0.008396473713219166
139,0.015561001375317574,32.0,0.010694247670471668,-0.009155871346592903,17.0,0.008487938903272152
140,0.014544771052896976,32.0,0.006888432428240776,-0.007402284070849419,16.0,0.006873150356113911
141,0.016439685598015785,33.0,0.010977314785122871,-0.005820849444717169,17.0,0.0063038659282028675
142,0.01466631144285202,29.0,0.008834084495902061,-0.006890102289617062,19.0,0.010151958093047142
143,0.014225606806576252,31.0,0.01162471529096365,-0.007058110553771257,15.0,0.007903914898633957
144,0.015924157574772835,33.0,0.01171288825571537,-0.006366337183862925,15.0,0.006618542596697807
145,0.013331613503396511,33.0,0.009309514425694942,-0.008907047100365162,15.0,0.009267210960388184
146,0.015625393018126488,23.0,0.012800385244190693,-0.008222854696214199,22.0,0.010410170070827007
147,0.016669239848852158,29.0,0.011398905888199806,-0.010771337896585464,24.0,0.008961663581430912
148,0.016148563474416733,30.0,0.012421196326613426,-0.009577471762895584,12.0,0.009532864205539227
149,0.015488099306821823,33.0,0.013373330235481262,-0.008536284789443016,26.0,0.010017517022788525
150,0.01612669974565506,33.0,0.015340832993388176,-0.010685625486075878,18.0,0.013124528340995312
151,0.014699370600283146,27.0,0.007876919582486153,-0.008466984145343304,19.0,0.007820021361112595
152,0.016850806772708893,28.0,0.01073575858026743,-0.010532270185649395,19.0,0.009176596067845821
153,0.015447677113115788,35.0,0.009910836815834045,-0.010700616985559464,22.0,0.010072915814816952
154,0.012188374996185303,32.0,0.007862244732677937,-0.00881144031882286,21.0,0.007871861569583416
155,0.0146062346175313,24.0,0.009420919232070446,-0.010954589582979679,25.0,0.01021567266434431
156,0.015715477988123894,23.0,0.01338412705808878,-0.010052260011434555,22.0,0.010788235813379288
157,0.01683846302330494,27.0,0.011645973660051823,-0.012823079712688923,24.0,0.011677873320877552
158,0.01775672286748886,23.0,0.013199280947446823,-0.01120017934590578,24.0,0.0074969627894461155
159,0.013012795709073544,32.0,0.009374388493597507,-0.007235704455524683,19.0,0.0067720478400588036
160,0.013511677272617817,22.0,0.01048917043954134,-0.00814146175980568,30.0,0.008014989085495472
161,0.012890192680060863,25.0,0.009349178522825241,-0.009532388299703598,25.0,0.007425361778587103
162,0.011612645350396633,34.0,0.007307433057576418,-0.008362965658307076,35.0,0.007911767810583115
163,0.0124829625710845,31.0,0.01324889250099659,-0.009167938493192196,26.0,0.006217623129487038
164,0.011436074040830135,29.0,0.008780291303992271,-0.007919385097920895,23.0,0.007013488095253706
165,0.0171751007437706,31.0,0.010411566123366356,-0.006661401130259037,23.0,0.007372815161943436
166,0.012566729448735714,32.0,0.007728517521172762,-0.006718727294355631,21.0,0.007780080195516348
167,0.01108113955706358,25.0,0.00902328360825777,-0.011771172285079956,26.0,0.010042251087725163
168,0.014270376414060593,30.0,0.00912720337510109,-0.007449928671121597,22.0,0.00887550413608551
169,0.014249345287680626,24.0,0.008567897602915764,-0.009000509977340698,24.0,0.007407858036458492
170,0.015508775599300861,30.0,0.01277812197804451,-0.010460303165018559,24.0,0.009181506931781769
171,0.01131360698491335,30.0,0.007764381356537342,-0.009573111310601234,17.0,0.0088186115026474
172,0.015471111983060837,26.0,0.012210088782012463,-0.007661388721317053,26.0,0.006045591551810503
173,0.01230973657220602,29.0,0.010975183919072151,-0.008022023364901543,18.0,0.009827986359596252
174,0.02081046625971794,22.0,0.014886393211781979,-0.009266277775168419,27.0,0.008483804762363434
175,0.012048478238284588,20.0,0.008309158496558666,-0.007245078217238188,23.0,0.008352555334568024
176,0.010234815999865532,25.0,0.008154697716236115,-0.010606078431010246,21.0,0.010856474749743938
177,0.015354190953075886,24.0,0.01034592092037201,-0.010665079578757286,27.0,0.009672767482697964
178,0.01633552461862564,32.0,0.01339693833142519,-0.007326626218855381,23.0,0.008681240491569042
179,0.014832456596195698,34.0,0.010445492342114449,-0.008380329236388206,18.0,0.00820689182728529
180,0.011521699838340282,26.0,0.008611432276666164,-0.009202488698065281,17.0,0.010209205560386181
181,0.011725438758730888,23.0,0.008684410713613033,-0.00846043974161148,22.0,0.009981757961213589
182,0.013170735910534859,29.0,0.008461122401058674,-0.008839812129735947,23.0,0.010551839135587215
183,0.013703249394893646,33.0,0.010519242845475674,-0.011579800397157669,16.0,0.008805911056697369
184,0.0178524199873209,25.0,0.014616051688790321,-0.012192116118967533,26.0,0.010059799998998642
185,0.014415535144507885,30.0,0.008531256578862667,-0.010025491006672382,17.0,0.00757244136184454
186,0.014505183324217796,28.0,0.009730849415063858,-0.012160895392298698,21.0,0.009053470566868782
187,0.018336204811930656,28.0,0.013353119604289532,-0.00683343131095171,18.0,0.006436210125684738
188,0.012960042804479599,28.0,0.011007305234670639,-0.007469992619007826,24.0,0.006726651918143034
189,0.012286843731999397,29.0,0.010479310527443886,-0.007710014469921589,20.0,0.008355015888810158
190,0.013647311367094517,23.0,0.009741599671542645,-0.006834966130554676,28.0,0.006382019259035587
191,0.011319908313453197,26.0,0.007660773582756519,-0.0082329660654068,23.0,0.008103948086500168
192,0.015389411710202694,28.0,0.010551671497523785,-0.011295057833194733,12.0,0.008514736779034138
193,0.01539504062384367,28.0,0.013602730818092823,-0.007408000063151121,25.0,0.0081963324919343
194,0.014149528928101063,43.0,0.009311136789619923,-0.012128973379731178,13.0,0.006061551161110401
195,0.014918980188667774,31.0,0.009916577488183975,-0.010216698981821537,14.0,0.007914097048342228
196,0.015812084078788757,31.0,0.011858299374580383,-0.00628740806132555,19.0,0.010765817016363144
197,0.013926496729254723,24.0,0.009760723449289799,-0.00933251716196537,24.0,0.008752088993787766
198,0.016832109540700912,28.0,0.01110136229544878,-0.007728533819317818,25.0,0.007822074927389622
199,0.016197485849261284,21.0,0.01169300451874733,-0.010307678021490574,24.0,0.008169573731720448
200,0.014440068043768406,32.0,0.009813999757170677,-0.009858585894107819,19.0,0.007666992023587227
201,0.015970511361956596,29.0,0.013824785128235817,-0.009878554381430149,24.0,0.011722628958523273
202,0.01692526414990425,31.0,0.012118794023990631,-0.008750920183956623,24.0,0.007170650642365217
203,0.012992341071367264,32.0,0.007971168495714664,-0.008522393181920052,27.0,0.009877706877887249
204,0.014253804460167885,30.0,0.01006927527487278,-0.007886401377618313,14.0,0.006934519857168198
205,0.013597623445093632,34.0,0.011463182047009468,-0.011987635865807533,19.0,0.010909875854849815
206,0.015147515572607517,35.0,0.009742737747728825,-0.009235654957592487,16.0,0.006160845514386892
207,0.013429715298116207,35.0,0.01022944226861,-0.0074005709029734135,19.0,0.007844551466405392
208,0.013274346478283405,40.0,0.009540656581521034,-0.00768759660422802,14.0,0.008613346144557
209,0.013385683298110962,33.0,0.008687840774655342,-0.008512422442436218,16.0,0.00724790059030056
210,0.016463078558444977,30.0,0.010779461823403835,-0.008807627484202385,26.0,0.010556228458881378
211,0.01372549682855606,36.0,0.009498901665210724,-0.005750423762947321,24.0,0.00547765102237463
212,0.014500073157250881,41.0,0.011599759571254253,-0.011260517872869968,20.0,0.011462430469691753
213,0.012889400124549866,31.0,0.009671499021351337,-0.008609600365161896,20.0,0.008585465140640736
214,0.01467795018106699,33.0,0.007568825036287308,-0.009376012720167637,15.0,0.007945745252072811
215,0.012344375252723694,30.0,0.009101567789912224,-0.0080026900395751,21.0,0.006905656773597002
216,0.01668020896613598,34.0,0.011877072043716908,-0.009967683814466,20.0,0.006066073197871447
217,0.012970092706382275,26.0,0.011674368754029274,-0.00961815845221281,20.0,0.013884915970265865
218,0.011307800188660622,25.0,0.007622688077390194,-0.00965973176062107,24.0,0.010280679911375046
219,0.01342721376568079,20.0,0.008105327375233173,-0.008321080356836319,31.0,0.007588332053273916
220,0.011662779375910759,27.0,0.009022844955325127,-0.008874580264091492,24.0,0.006118151359260082
221,0.01321952510625124,27.0,0.00983389187604189,-0.007244397886097431,29.0,0.00636702124029398
222,0.013798128813505173,30.0,0.009652995504438877,-0.007869776338338852,26.0,0.008012569509446621
223,0.014128916896879673,29.0,0.009863410145044327,-0.009256625548005104,20.0,0.009344495832920074
224,0.013674662448465824,30.0,0.011553087271749973,-0.01141565851867199,29.0,0.008596026338636875
225,0.013987146317958832,25.0,0.01104380190372467,-0.00952918827533722,30.0,0.008283893577754498
226,0.013162017799913883,30.0,0.011179964989423752,-0.008367042057216167,26.0,0.010093658231198788
227,0.01412327028810978,23.0,0.008481438271701336,-0.011264635249972343,12.0,0.00959404744207859
228,0.012438044883310795,30.0,0.0088619664311409,-0.00957473274320364,21.0,0.01036654133349657
229,0.015298152342438698,35.0,0.012390206567943096,-0.009279340505599976,16.0,0.007814936339855194
230,0.01367933303117752,27.0,0.010338464751839638,-0.00885119941085577,29.0,0.008073330856859684
231,0.012480134144425392,33.0,0.008628861978650093,-0.00896228477358818,21.0,0.009335973300039768
232,0.010606725700199604,31.0,0.008109516464173794,-0.008447321131825447,23.0,0.009076472371816635
233,0.015025578439235687,28.0,0.010788395069539547,-0.007515527307987213,27.0,0.005695736035704613
234,0.01241274829953909,27.0,0.008822714909911156,-0.009604661725461483,33.0,0.009418639354407787
235,0.01270497776567936,29.0,0.009598098695278168,-0.009595389477908611,26.0,0.00819331593811512
236,0.012394599616527557,25.0,0.010563060641288757,-0.01087691355496645,26.0,0.010227839462459087
237,0.016267359256744385,30.0,0.012548464350402355,-0.009755069389939308,24.0,0.009543213061988354
238,0.010492632165551186,28.0,0.0073093692772090435,-0.01269718911498785,28.0,0.009838025085628033
239,0.011598289012908936,30.0,0.009234081022441387,-0.011971786618232727,23.0,0.010073265992105007
240,0.017543863505125046,34.0,0.012228589504957199,-0.009804586879909039,22.0,0.013155993074178696
241,0.014778248965740204,28.0,0.014632410369813442,-0.010687526315450668,19.0,0.009218128398060799
242,0.013429764658212662,29.0,0.008777754381299019,-0.008327674120664597,19.0,0.006925409659743309
243,0.012166870757937431,24.0,0.008407334797084332,-0.008341358043253422,26.0,0.008651245385408401
244,0.01060029212385416,28.0,0.00858840998262167,-0.01166801992803812,21.0,0.010055574588477612
245,0.013201081193983555,19.0,0.008965984918177128,-0.010718364268541336,28.0,0.010239249095320702
246,0.018171699717640877,20.0,0.014825657941401005,-0.008158025331795216,18.0,0.006200135685503483
247,0.015902705490589142,26.0,0.011098737828433514,-0.008104801177978516,17.0,0.006966319400817156
248,0.01094099972397089,26.0,0.007002874277532101,-0.010142266750335693,22.0,0.008745692670345306
249,0.017708320170640945,27.0,0.00872400775551796,-0.015834124758839607,17.0,0.016281653195619583
250,0.013316802680492401,25.0,0.007690284866839647,-0.008975503966212273,20.0,0.0064971004612743855
251,0.015767542645335197,23.0,0.011633370071649551,-0.01211116649210453,35.0,0.008952097035944462
252,0.013305417262017727,27.0,0.011056835763156414,-0.00685306079685688,26.0,0.007932922802865505
253,0.012224693782627583,27.0,0.008917122147977352,-0.008639415726065636,26.0,0.008765049278736115
254,0.0144747169688344,25.0,0.009037716314196587,-0.010781297460198402,32.0,0.008572560735046864
255,0.013894665986299515,27.0,0.01055020559579134,-0.010507700964808464,18.0,0.011298087425529957
256,0.013649067841470242,31.0,0.010490885004401207,-0.011637553572654724,23.0,0.010063077323138714
257,0.014567064121365547,28.0,0.011715402826666832,-0.008284252136945724,30.0,0.007113550789654255
258,0.0139112314209342,25.0,0.009216297417879105,-0.007768650073558092,34.0,0.009259944781661034
259,0.009331976063549519,25.0,0.008802377618849277,-0.010032262653112411,26.0,0.009597639553248882
260,0.012716573663055897,22.0,0.009343269281089306,-0.009448899887502193,31.0,0.009775886312127113
261,0.013017670251429081,31.0,0.008443150669336319,-0.006983106955885887,22.0,0.005943778436630964
262,0.013862231746315956,17.0,0.012127695605158806,-0.013217464089393616,38.0,0.010838941670954227
263,0.016186287626624107,24.0,0.010509351268410683,-0.01271252240985632,29.0,0.009500599466264248
264,0.012817027047276497,28.0,0.01081164926290512,-0.008492649532854557,25.0,0.00630294531583786
265,0.014062616974115372,29.0,0.009608057327568531,-0.011213273741304874,18.0,0.010288731195032597
266,0.015468536876142025,26.0,0.01030727569013834,-0.007823243737220764,27.0,0.00997105147689581
267,0.013546069152653217,28.0,0.011728057637810707,-0.01144433580338955,26.0,0.012633577920496464
268,0.016354020684957504,33.0,0.013042896054685116,-0.01369479764252901,25.0,0.012293855659663677
269,0.012365096248686314,27.0,0.009466837160289288,-0.008109761402010918,25.0,0.00903267040848732
270,0.015875810757279396,28.0,0.011280803941190243,-0.010331980884075165,25.0,0.011306035332381725
271,0.014747132547199726,31.0,0.011144823394715786,-0.013485710136592388,26.0,0.01157474610954523
272,0.014920825138688087,23.0,0.012082257308065891,-0.009647242724895477,32.0,0.007967367768287659
273,0.012654236517846584,30.0,0.010168001987040043,-0.01115152332931757,30.0,0.009404635056853294
274,0.009998052380979061,26.0,0.005606522783637047,-0.009816513396799564,31.0,0.010865025222301483
275,0.012939426116645336,28.0,0.010084390640258789,-0.011076836846768856,29.0,0.01266504917293787
276,0.017957592383027077,22.0,0.014874974265694618,-0.013276604935526848,29.0,0.010242985561490059
277,0.013317517936229706,33.0,0.00959470309317112,-0.008993487805128098,26.0,0.007794091012328863
278,0.014509394764900208,27.0,0.008996870368719101,-0.013103869743645191,30.0,0.012331265024840832
279,0.017081942409276962,25.0,0.013434374704957008,-0.012526825070381165,29.0,0.011743138544261456
280,0.012698649428784847,35.0,0.00859347265213728,-0.0113807562738657,21.0,0.009184415452182293
281,0.010275621898472309,32.0,0.008283635601401329,-0.010018249042332172,27.0,0.009466612711548805
282,0.013929281383752823,30.0,0.01128887478262186,-0.010959835723042488,21.0,0.010950583964586258
283,0.012873380444943905,27.0,0.009469396434724331,-0.008349607698619366,23.0,0.009760480374097824
284,0.013340042904019356,32.0,0.011180411092936993,-0.006789207924157381,23.0,0.006421910598874092
285,0.01405224297195673,35.0,0.011470207013189793,-0.009173823520541191,18.0,0.008355202153325081
286,0.014220523647964,27.0,0.011124677956104279,-0.008981473743915558,26.0,0.00897659920156002
287,0.015743106603622437,27.0,0.01030806265771389,-0.007416247855871916,27.0,0.009184119291603565
288,0.017675863578915596,32.0,0.013836677186191082,-0.008443688042461872,18.0,0.006348838098347187
289,0.01596515066921711,38.0,0.010645022615790367,-0.010319314897060394,24.0,0.008716155774891376
290,0.015989789739251137,29.0,0.010849256068468094,-0.010828403756022453,17.0,0.009057602845132351
291,0.014859330840408802,31.0,0.008940194733440876,-0.008908909745514393,19.0,0.009685143828392029
292,0.017273275181651115,30.0,0.012690183706581593,-0.008530156686902046,24.0,0.007601441815495491
293,0.020145846530795097,29.0,0.010631907731294632,-0.006877988111227751,16.0,0.007532117888331413
294,0.016561448574066162,34.0,0.010989059694111347,-0.009282856248319149,18.0,0.006223840638995171
295,0.014124435372650623,29.0,0.010877317748963833,-0.00780985364690423,17.0,0.007789276074618101
